UID,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
57,0.06430076073190447,0.056777577105539524,0.0746259947315046,0.10336621355365808,0.08985491719152497,0.16415161361963365,0.1885118666043412,0.17747678215903798,0.36755887854727815
58,0.6494037854991278,0.8156918248315531,0.9289620999130056,0.849316706015042,1.1726315759694739,1.2286463816733342,1.1865878228025533,1.267909851879071,1.4221431710275145
59,0.19640705672663433,0.2785119555851646,0.32231541414601506,0.4314536028000354,0.5544114848157504,0.5902947439660798,0.8701350103881378,0.8338002314267386,0.8059557769986865
60,1.0122614848907645,1.1816823644821473,1.3349355316538312,1.3840072509452088,1.4880323685478947,1.704507728241646,1.8398964578460606,1.8499625833166005,1.9094704402807097
61,1.7158225521228165,2.3002469094054243,2.573733034159088,2.632443865783931,3.1266756222966636,3.0398675714016377,3.075997425464459,3.385799489733303,3.6643369602665543
62,0.15351062734269227,0.18351787295219468,0.2245749748247531,0.3458400513798952,0.40510108880366014,0.4309847513168531,0.8200774020862397,0.8765320490028323,0.6808185533932003
63,0.8950688540757484,1.1453993388047288,1.1711416404987836,1.3322778632145318,1.7280598012205677,1.7010238717406452,1.849369522685261,2.3995740701411568,2.05636598321246
64,1.409773376349159,1.4232941042042295,1.6333345667728296,2.0142078601312017,2.12682429051514,2.2738305099084304,2.5234758382524882,2.865992205663722,2.9282247485688457
65,6.078353548915596,11.298609513367337,9.363216559116523,12.057415335310012,16.377428665320526,18.530043390306226,16.74649793522312,19.69978720925025,18.753528986418985
66,0.08227163879401353,0.10834001567785005,0.15703397818924603,0.19990226402699626,0.23867981292935028,0.25694551265291177,0.29509584443933456,0.38764033627322886,0.41105731527312345
67,0.2906440866204192,0.371027459960436,0.4507469450659377,0.44541144049154957,0.5800344446398669,0.5986251311668923,0.5443341918389045,0.7655296373192919,0.674294815341173
68,0.01701671229605482,0.0185554203594738,0.0360671351348754,0.03770420095671076,0.03021461419474782,0.054034465033489056,0.07096128392299363,0.06598746535515551,0.13695497093764197
69,8.350839601196324,9.26212116255126,11.152294052158847,13.250589630603965,15.706637283918628,15.245868306861317,16.982784215296807,20.43970159312213,20.338118704614114
70,4.355749768619555,4.475893584810582,5.5755370984153165,5.986593506451749,6.814732571120683,6.6175802172725255,8.335753420982162,8.934567887405189,8.617475270439439
71,0.13802327006378542,0.22065429717631488,0.33149929447029425,0.46286478079330057,0.630869742115389,0.5414289245609603,0.9597997565568435,1.0554116690786841,1.2110191426011996
72,0.11655099728212978,0.12175491181935764,0.23505839680043278,0.4090816231142349,0.26171100846816786,0.5197976325839883,1.0295924232938813,0.9311981347233107,1.0790870485864457
73,0.049868079224888284,0.0461397320171259,0.09070318780839885,0.1371739739205758,0.09210105810868993,0.17926094401001894,0.3878662463304834,0.32147121116793886,0.5070754776136663
74,0.01790018215713544,0.015163108950743099,0.041227330816063876,0.05128789271832244,0.038750547120360204,0.07574022851397946,0.13866443720132032,0.11709646434043611,0.33936644033548485
75,0.032421171483256184,0.02900885066657476,0.05060840717844052,0.06810674381171038,0.06033153327699982,0.085300131707742,0.08053557410247095,0.10450268339873843,0.13118232840978994
76,0.02326808764352094,0.02403966811002568,0.039449316279932846,0.05131015224441826,0.04456266693776882,0.08551156827722962,0.08617738244585613,0.09411448481102588,0.12580757746828913
77,1.6186240104922682,1.92342946359278,2.0340703365510646,2.2209308918061343,2.5418075180194064,2.6416699749236123,3.1831685663432605,3.4129798112685075,3.1987004693606598
78,7.1919015585827255,12.393418270669759,11.784309984023094,19.891159596036033,19.96881588849664,22.91344294008468,20.28431536646557,25.861534597967317,28.064031742899186
79,14.10660603477179,16.144031219510538,15.841380136693221,19.500025053494163,24.362911674482095,25.547493414193305,28.596897283783495,31.474278340883462,30.887722430848708
80,20.269531265380827,22.39584225035286,22.760981165409294,27.34618095115414,32.9044243609063,36.12989740274072,38.02484576817742,39.63472302167232,39.0878222168901
81,3.8129518816760117,4.748169793374771,5.838339348348924,6.300525445201395,9.841510346364569,10.44210651321377,14.762588362952522,16.41698324324289,17.999103293473553
82,6.004817914191595,8.474477756001574,8.793162377853374,13.761167130832755,18.86144819304975,19.210245847478028,23.213058898469065,25.790126423297806,24.027239480294554
83,58.16534283330596,64.38152218203693,65.66767560534791,69.65550424961586,70.35851414877382,72.64700676965352,71.38251864714718,72.73543288771134,74.20518892096725
84,74.76975807806684,81.52463566523154,81.81966147210271,81.66838859308164,83.08164133060203,83.14147848827501,82.98924416385327,80.92497998248055,82.22603792238866
85,29.13588324067269,32.0690717493377,32.423764461936095,35.36184555289431,37.2329478453603,39.09884026191529,37.80193590205228,42.131255369643426,43.85421258756075
86,0.06472077926846048,0.06833684467339249,0.10728480174626127,0.18082586488041572,0.13679749030420604,0.2721871966017243,0.5846478528516517,0.5462989904878187,0.698746242396062
87,22.23058093397443,27.62091347162547,28.48448154494681,30.48794626540473,33.69139634181613,32.20517253005717,30.60616079850596,34.783571954368696,35.386941943968694
88,1.908780228034295,2.1297503593917178,2.4763011612853045,3.019631865430147,2.924142306803863,3.5015443510177553,3.8458333339668527,3.705743672743955,4.000831531240107
89,0.0653606219987274,0.06577438786562669,0.08439940211505498,0.12662039530942015,0.11076715700374873,0.20673442994757224,0.32750856428336783,0.31241746199166687,0.5638286413221397
90,5.265459943155909,5.591776850401075,6.204695384216746,6.936623852484949,7.590806166868447,7.82234722371191,8.04745456955282,9.574659131461326,9.501293843536317
